SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
22024,BOS,Boston Celtics,0022400061,2024-10-22,BOS vs. NYK,W
22024,MIN,Minnesota Timberwolves,0022400062,2024-10-22,MIN @ LAL,L
22024,LAL,Los Angeles Lakers,0022400062,2024-10-22,LAL vs. MIN,W
22024,NYK,New York Knicks,0022400061,2024-10-22,NYK @ BOS,L
22024,GSW,Golden State Warriors,0022400072,2024-10-23,GSW @ POR,W
22024,HOU,Houston Rockets,0022400068,2024-10-23,HOU vs. CHA,L
22024,LAC,LA Clippers,0022400071,2024-10-23,LAC vs. PHX,L
22024,ORL,Orlando Magic,0022400065,2024-10-23,ORL @ MIA,W
22024,POR,Portland Trail Blazers,0022400072,2024-10-23,POR vs. GSW,L
22024,UTA,Utah Jazz,0022400070,2024-10-23,UTA vs. MEM,L
22024,DET,Detroit Pistons,0022400063,2024-10-23,DET vs. IND,L
22024,ATL,Atlanta Hawks,0022400064,2024-10-23,ATL vs. BKN,W
22024,CLE,Cleveland Cavaliers,0022400067,2024-10-23,CLE @ TOR,W
22024,NOP,New Orleans Pelicans,0022400069,2024-10-23,NOP vs. CHI,W
22024,CHI,Chicago Bulls,0022400069,2024-10-23,CHI @ NOP,L
22024,MIA,Miami Heat,0022400065,2024-10-23,MIA vs. ORL,L
22024,MIL,Milwaukee Bucks,0022400066,2024-10-23,MIL @ PHI,W
22024,BKN,Brooklyn Nets,0022400064,2024-10-23,BKN @ ATL,L
22024,IND,Indiana Pacers,0022400063,2024-10-23,IND @ DET,W
22024,PHX,Phoenix Suns,0022400071,2024-10-23,PHX @ LAC,W
22024,TOR,Toronto Raptors,0022400067,2024-10-23,TOR vs. CLE,L
22024,MEM,Memphis Grizzlies,0022400070,2024-10-23,MEM @ UTA,W
22024,CHA,Charlotte Hornets,0022400068,2024-10-23,CHA @ HOU,W
22024,PHI,Philadelphia 76ers,0022400066,2024-10-23,PHI vs. MIL,L
22024,OKC,Oklahoma City Thunder,0022400075,2024-10-24,OKC @ DEN,W
22024,WAS,Washington Wizards,0022400073,2024-10-24,WAS vs. BOS,L
22024,BOS,Boston Celtics,0022400073,2024-10-24,BOS @ WAS,W
22024,DAL,Dallas Mavericks,0022400074,2024-10-24,DAL vs. SAS,W
22024,DEN,Denver Nuggets,0022400075,2024-10-24,DEN vs. OKC,L
22024,MIN,Minnesota Timberwolves,0022400076,2024-10-24,MIN @ SAC,W
