SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
52022,MIN,Minnesota Timberwolves,0052200121,2023-04-11,MIN @ LAL,L
52022,ATL,Atlanta Hawks,0052200101,2023-04-11,ATL @ MIA,W
52022,LAL,Los Angeles Lakers,0052200121,2023-04-11,LAL vs. MIN,W
52022,MIA,Miami Heat,0052200101,2023-04-11,MIA vs. ATL,L
52022,OKC,Oklahoma City Thunder,0052200131,2023-04-12,OKC @ NOP,W
52022,TOR,Toronto Raptors,0052200111,2023-04-12,TOR vs. CHI,L
52022,NOP,New Orleans Pelicans,0052200131,2023-04-12,NOP vs. OKC,L
52022,CHI,Chicago Bulls,0052200111,2023-04-12,CHI @ TOR,W
52022,CHI,Chicago Bulls,0052200201,2023-04-14,CHI @ MIA,L
52022,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L
52022,MIA,Miami Heat,0052200201,2023-04-14,MIA vs. CHI,W
52022,MIN,Minnesota Timberwolves,0052200211,2023-04-14,MIN vs. OKC,W
