SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
42023,DEN,Denver Nuggets,0042300151,2024-04-20,DEN vs. LAL,W
42023,PHX,Phoenix Suns,0042300161,2024-04-20,PHX @ MIN,L
42023,PHI,Philadelphia 76ers,0042300111,2024-04-20,PHI @ NYK,L
42023,CLE,Cleveland Cavaliers,0042300131,2024-04-20,CLE vs. ORL,W
42023,NYK,New York Knicks,0042300111,2024-04-20,NYK vs. PHI,W
42023,MIN,Minnesota Timberwolves,0042300161,2024-04-20,MIN vs. PHX,W
42023,ORL,Orlando Magic,0042300131,2024-04-20,ORL @ CLE,L
42023,LAL,Los Angeles Lakers,0042300151,2024-04-20,LAL @ DEN,L
42023,DAL,Dallas Mavericks,0042300171,2024-04-21,DAL @ LAC,L
42023,BOS,Boston Celtics,0042300101,2024-04-21,BOS vs. MIA,W
42023,IND,Indiana Pacers,0042300121,2024-04-21,IND @ MIL,L
42023,MIL,Milwaukee Bucks,0042300121,2024-04-21,MIL vs. IND,W
42023,MIA,Miami Heat,0042300101,2024-04-21,MIA @ BOS,L
42023,OKC,Oklahoma City Thunder,0042300141,2024-04-21,OKC vs. NOP,W
42023,LAC,LA Clippers,0042300171,2024-04-21,LAC vs. DAL,W
42023,NOP,New Orleans Pelicans,0042300141,2024-04-21,NOP @ OKC,L
42023,DEN,Denver Nuggets,0042300152,2024-04-22,DEN vs. LAL,W
42023,PHI,Philadelphia 76ers,0042300112,2024-04-22,PHI @ NYK,L
42023,CLE,Cleveland Cavaliers,0042300132,2024-04-22,CLE vs. ORL,W
42023,NYK,New York Knicks,0042300112,2024-04-22,NYK vs. PHI,W
42023,ORL,Orlando Magic,0042300132,2024-04-22,ORL @ CLE,L
42023,LAL,Los Angeles Lakers,0042300152,2024-04-22,LAL @ DEN,L
42023,DAL,Dallas Mavericks,0042300172,2024-04-23,DAL @ LAC,W
42023,IND,Indiana Pacers,0042300122,2024-04-23,IND @ MIL,W
42023,PHX,Phoenix Suns,0042300162,2024-04-23,PHX @ MIN,L
42023,MIL,Milwaukee Bucks,0042300122,2024-04-23,MIL vs. IND,L
42023,MIN,Minnesota Timberwolves,0042300162,2024-04-23,MIN vs. PHX,W
42023,LAC,LA Clippers,0042300172,2024-04-23,LAC vs. DAL,L
42023,BOS,Boston Celtics,0042300102,2024-04-24,BOS vs. MIA,L
42023,MIA,Miami Heat,0042300102,2024-04-24,MIA @ BOS,W
42023,OKC,Oklahoma City Thunder,0042300142,2024-04-24,OKC vs. NOP,W
42023,NOP,New Orleans Pelicans,0042300142,2024-04-24,NOP @ OKC,L
42023,DEN,Denver Nuggets,0042300153,2024-04-25,DEN @ LAL,W
42023,PHI,Philadelphia 76ers,0042300113,2024-04-25,PHI vs. NYK,W
42023,CLE,Cleveland Cavaliers,0042300133,2024-04-25,CLE @ ORL,L
42023,NYK,New York Knicks,0042300113,2024-04-25,NYK @ PHI,L
42023,ORL,Orlando Magic,0042300133,2024-04-25,ORL vs. CLE,W
42023,LAL,Los Angeles Lakers,0042300153,2024-04-25,LAL vs. DEN,L
42023,DAL,Dallas Mavericks,0042300173,2024-04-26,DAL vs. LAC,W
42023,IND,Indiana Pacers,0042300123,2024-04-26,IND vs. MIL,W
42023,PHX,Phoenix Suns,0042300163,2024-04-26,PHX vs. MIN,L
42023,MIL,Milwaukee Bucks,0042300123,2024-04-26,MIL @ IND,L
