SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
12022,LAC,LA Clippers,0012200002,2022-09-30,LAC vs. MRA,W
12022,MRA,Ra'anana Maccabi Ra'anana,0012200002,2022-09-30,MRA @ LAC,L
12022,GSW,Golden State Warriors,0012200001,2022-09-30,GSW @ WAS,W
12022,WAS,Washington Wizards,0012200001,2022-09-30,WAS vs. GSW,L
12022,MIL,Milwaukee Bucks,0012200003,2022-10-01,MIL vs. MEM,L
12022,MEM,Memphis Grizzlies,0012200003,2022-10-01,MEM @ MIL,W
12022,ADL,Adelaide 36ers,0012200008,2022-10-02,ADL @ PHX,W
12022,BOS,Boston Celtics,0012200005,2022-10-02,BOS vs. CHA,W
12022,GSW,Golden State Warriors,0012200004,2022-10-02,GSW vs. WAS,W
12022,HOU,Houston Rockets,0012200007,2022-10-02,HOU vs. SAS,W
12022,PHX,Phoenix Suns,0012200008,2022-10-02,PHX vs. ADL,L
12022,SAS,San Antonio Spurs,0012200007,2022-10-02,SAS @ HOU,L
12022,TOR,Toronto Raptors,0012200006,2022-10-02,TOR vs. UTA,W
12022,UTA,Utah Jazz,0012200006,2022-10-02,UTA @ TOR,L
12022,WAS,Washington Wizards,0012200004,2022-10-02,WAS @ GSW,L
12022,CHA,Charlotte Hornets,0012200005,2022-10-02,CHA @ BOS,L
12022,LAC,LA Clippers,0012200013,2022-10-03,LAC vs. POR,W
12022,LAL,Los Angeles Lakers,0012200012,2022-10-03,LAL vs. SAC,L
12022,BKN,Brooklyn Nets,0012200009,2022-10-03,BKN vs. PHI,L
12022,ORL,Orlando Magic,0012200010,2022-10-03,ORL @ MEM,L
12022,PHI,Philadelphia 76ers,0012200009,2022-10-03,PHI @ BKN,W
12022,DEN,Denver Nuggets,0012200011,2022-10-03,DEN vs. OKC,L
12022,POR,Portland Trail Blazers,0012200013,2022-10-03,POR @ LAC,L
12022,SAC,Sacramento Kings,0012200012,2022-10-03,SAC @ LAL,W
12022,OKC,Oklahoma City Thunder,0012200011,2022-10-03,OKC @ DEN,W
12022,MEM,Memphis Grizzlies,0012200010,2022-10-03,MEM vs. ORL,W
12022,MIA,Miami Heat,0012200015,2022-10-04,MIA vs. MIN,L
12022,MIN,Minnesota Timberwolves,0012200015,2022-10-04,MIN @ MIA,W
12022,NYK,New York Knicks,0012200014,2022-10-04,NYK vs. DET,W
12022,NOP,New Orleans Pelicans,0012200016,2022-10-04,NOP @ CHI,W
12022,CHI,Chicago Bulls,0012200016,2022-10-04,CHI vs. NOP,L
12022,POR,Portland Trail Blazers,0012200017,2022-10-04,POR vs. UTA,L
12022,UTA,Utah Jazz,0012200017,2022-10-04,UTA @ POR,W
12022,DET,Detroit Pistons,0012200014,2022-10-04,DET @ NYK,L
12022,LAL,Los Angeles Lakers,0012200022,2022-10-05,LAL vs. PHX,L
12022,IND,Indiana Pacers,0012200018,2022-10-05,IND @ CHA,W
12022,PHI,Philadelphia 76ers,0012200019,2022-10-05,PHI vs. CLE,W
12022,BOS,Boston Celtics,0012200020,2022-10-05,BOS vs. TOR,L
12022,CLE,Cleveland Cavaliers,0012200019,2022-10-05,CLE @ PHI,L
12022,DAL,Dallas Mavericks,0012200021,2022-10-05,DAL @ OKC,W
12022,PHX,Phoenix Suns,0012200022,2022-10-05,PHX @ LAL,W
12022,OKC,Oklahoma City Thunder,0012200021,2022-10-05,OKC vs. DAL,L
12022,TOR,Toronto Raptors,0012200020,2022-10-05,TOR @ BOS,W
12022,CHA,Charlotte Hornets,0012200018,2022-10-05,CHA vs. IND,L
12022,LAL,Los Angeles Lakers,0012200028,2022-10-06,LAL vs. MIN,L
12022,MIA,Miami Heat,0012200024,2022-10-06,MIA @ BKN,W
12022,MIL,Milwaukee Bucks,0012200023,2022-10-06,MIL @ ATL,L
12022,MIN,Minnesota Timberwolves,0012200028,2022-10-06,MIN @ LAL,W
12022,BKN,Brooklyn Nets,0012200024,2022-10-06,BKN vs. MIA,L
12022,ORL,Orlando Magic,0012200026,2022-10-06,ORL @ SAS,W
12022,ADL,Adelaide 36ers,0012200025,2022-10-06,ADL @ OKC,L
12022,MRA,Ra'anana Maccabi Ra'anana,0012200027,2022-10-06,MRA @ POR,L
12022,ATL,Atlanta Hawks,0012200023,2022-10-06,ATL vs. MIL,W
12022,POR,Portland Trail Blazers,0012200027,2022-10-06,POR vs. MRA,W
12022,SAS,San Antonio Spurs,0012200026,2022-10-06,SAS vs. ORL,L
12022,OKC,Oklahoma City Thunder,0012200025,2022-10-06,OKC vs. ADL,W
12022,MIA,Miami Heat,0012200033,2022-10-07,MIA @ MEM,W
12022,NYK,New York Knicks,0012200030,2022-10-07,NYK vs. IND,W
12022,ORL,Orlando Magic,0012200035,2022-10-07,ORL @ DAL,W
12022,IND,Indiana Pacers,0012200030,2022-10-07,IND @ NYK,L
12022,BOS,Boston Celtics,0012200029,2022-10-07,BOS @ CHA,W
12022,NOP,New Orleans Pelicans,0012200034,2022-10-07,NOP vs. DET,W
12022,CHI,Chicago Bulls,0012200031,2022-10-07,CHI vs. DEN,W
12022,DAL,Dallas Mavericks,0012200035,2022-10-07,DAL vs. ORL,L
12022,DEN,Denver Nuggets,0012200031,2022-10-07,DEN @ CHI,L
12022,HOU,Houston Rockets,0012200032,2022-10-07,HOU vs. TOR,W
12022,TOR,Toronto Raptors,0012200032,2022-10-07,TOR @ HOU,L
12022,MEM,Memphis Grizzlies,0012200033,2022-10-07,MEM vs. MIA,L
12022,DET,Detroit Pistons,0012200034,2022-10-07,DET @ NOP,L
12022,CHA,Charlotte Hornets,0012200029,2022-10-07,CHA vs. BOS,L
12022,MIL,Milwaukee Bucks,0012200036,2022-10-08,MIL vs. ATL,L
12022,ATL,Atlanta Hawks,0012200036,2022-10-08,ATL @ MIL,W
12022,LAC,LA Clippers,0012200042,2022-10-09,LAC vs. MIN,L
12022,LAL,Los Angeles Lakers,0012200040,2022-10-09,LAL @ GSW,W
12022,MIN,Minnesota Timberwolves,0012200042,2022-10-09,MIN @ LAC,W
12022,MRA,Ra'anana Maccabi Ra'anana,0012200038,2022-10-09,MRA @ OKC,L
12022,NOP,New Orleans Pelicans,0012200039,2022-10-09,NOP @ SAS,W
12022,CHI,Chicago Bulls,0012200037,2022-10-09,CHI @ TOR,W
12022,GSW,Golden State Warriors,0012200040,2022-10-09,GSW vs. LAL,L
12022,POR,Portland Trail Blazers,0012200041,2022-10-09,POR @ SAC,L
12022,SAC,Sacramento Kings,0012200041,2022-10-09,SAC vs. POR,W
12022,SAS,San Antonio Spurs,0012200039,2022-10-09,SAS vs. NOP,L
12022,OKC,Oklahoma City Thunder,0012200038,2022-10-09,OKC vs. MRA,W
12022,TOR,Toronto Raptors,0012200037,2022-10-09,TOR vs. CHI,L
12022,MIA,Miami Heat,0012200045,2022-10-10,MIA vs. HOU,W
12022,PHI,Philadelphia 76ers,0012200044,2022-10-10,PHI @ CLE,W
12022,CLE,Cleveland Cavaliers,0012200044,2022-10-10,CLE vs. PHI,L
12022,DEN,Denver Nuggets,0012200046,2022-10-10,DEN vs. PHX,W
12022,HOU,Houston Rockets,0012200045,2022-10-10,HOU @ MIA,L
12022,PHX,Phoenix Suns,0012200046,2022-10-10,PHX @ DEN,L
12022,WAS,Washington Wizards,0012200043,2022-10-10,WAS @ CHA,W
12022,CHA,Charlotte Hornets,0012200043,2022-10-10,CHA vs. WAS,L
12022,MIL,Milwaukee Bucks,0012200049,2022-10-11,MIL @ CHI,L
12022,ORL,Orlando Magic,0012200048,2022-10-11,ORL vs. MEM,W
12022,CHI,Chicago Bulls,0012200049,2022-10-11,CHI vs. MIL,W
12022,GSW,Golden State Warriors,0012200051,2022-10-11,GSW vs. POR,W
12022,POR,Portland Trail Blazers,0012200051,2022-10-11,POR @ GSW,L
12022,SAS,San Antonio Spurs,0012200050,2022-10-11,SAS @ UTA,W
12022,OKC,Oklahoma City Thunder,0012200047,2022-10-11,OKC @ DET,W
