SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
12018,PHI,Philadelphia 76ers,0011800001,2018-09-28,PHI vs. MEL,W
12018,MEL,Melbourne United,0011800001,2018-09-28,MEL @ PHI,L
12018,BOS,Boston Celtics,0011800002,2018-09-28,BOS @ CHA,L
12018,CHA,Charlotte Hornets,0011800002,2018-09-28,CHA vs. BOS,W
12018,MIN,Minnesota Timberwolves,0011800005,2018-09-29,MIN @ GSW,W
12018,PER,Perth Wildcats,0011800006,2018-09-29,PER @ UTA,L
12018,BJD,Beijing Ducks,0011800004,2018-09-29,BJD @ DAL,L
12018,DAL,Dallas Mavericks,0011800004,2018-09-29,DAL vs. BJD,W
12018,GSW,Golden State Warriors,0011800005,2018-09-29,GSW vs. MIN,L
12018,POR,Portland Trail Blazers,0011800003,2018-09-29,POR @ TOR,L
12018,TOR,Toronto Raptors,0011800003,2018-09-29,TOR vs. POR,W
12018,UTA,Utah Jazz,0011800006,2018-09-29,UTA vs. PER,W
12018,LAC,LA Clippers,0011800011,2018-09-30,LAC vs. SYD,W
12018,LAL,Los Angeles Lakers,0011800010,2018-09-30,LAL vs. DEN,L
12018,MIA,Miami Heat,0011800007,2018-09-30,MIA @ SAS,L
12018,SYD,Sydney Kings,0011800011,2018-09-30,SYD @ LAC,L
12018,BOS,Boston Celtics,0011800008,2018-09-30,BOS vs. CHA,W
12018,NOP,New Orleans Pelicans,0011800009,2018-09-30,NOP @ CHI,L
12018,CHI,Chicago Bulls,0011800009,2018-09-30,CHI vs. NOP,W
12018,DEN,Denver Nuggets,0011800010,2018-09-30,DEN @ LAL,W
12018,SAS,San Antonio Spurs,0011800007,2018-09-30,SAS vs. MIA,W
12018,CHA,Charlotte Hornets,0011800008,2018-09-30,CHA @ BOS,L
12018,NYK,New York Knicks,0011800013,2018-10-01,NYK @ WAS,W
12018,ORL,Orlando Magic,0011800012,2018-10-01,ORL @ PHI,L
12018,PHI,Philadelphia 76ers,0011800012,2018-10-01,PHI vs. ORL,W
12018,ATL,Atlanta Hawks,0011800014,2018-10-01,ATL vs. NOP,W
12018,NOP,New Orleans Pelicans,0011800014,2018-10-01,NOP @ ATL,L
