SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
42024,DEN,Denver Nuggets,0042400171,2025-04-19,DEN vs. LAC,W
42024,MIN,Minnesota Timberwolves,0042400161,2025-04-19,MIN @ LAL,W
42024,IND,Indiana Pacers,0042400131,2025-04-19,IND vs. MIL,W
42024,LAL,Los Angeles Lakers,0042400161,2025-04-19,LAL vs. MIN,L
42024,DET,Detroit Pistons,0042400121,2025-04-19,DET @ NYK,L
42024,MIL,Milwaukee Bucks,0042400131,2025-04-19,MIL @ IND,L
42024,LAC,LA Clippers,0042400171,2025-04-19,LAC @ DEN,L
42024,NYK,New York Knicks,0042400121,2025-04-19,NYK vs. DET,W
42024,CLE,Cleveland Cavaliers,0042400101,2025-04-20,CLE vs. MIA,W
42024,BOS,Boston Celtics,0042400111,2025-04-20,BOS vs. ORL,W
42024,ORL,Orlando Magic,0042400111,2025-04-20,ORL @ BOS,L
42024,MIA,Miami Heat,0042400101,2025-04-20,MIA @ CLE,L
42024,HOU,Houston Rockets,0042400151,2025-04-20,HOU vs. GSW,L
42024,GSW,Golden State Warriors,0042400151,2025-04-20,GSW @ HOU,W
42024,MEM,Memphis Grizzlies,0042400141,2025-04-20,MEM @ OKC,L
42024,OKC,Oklahoma City Thunder,0042400141,2025-04-20,OKC vs. MEM,W
42024,DEN,Denver Nuggets,0042400172,2025-04-21,DEN vs. LAC,L
42024,DET,Detroit Pistons,0042400122,2025-04-21,DET @ NYK,W
42024,LAC,LA Clippers,0042400172,2025-04-21,LAC @ DEN,W
42024,NYK,New York Knicks,0042400122,2025-04-21,NYK vs. DET,L
42024,MIN,Minnesota Timberwolves,0042400162,2025-04-22,MIN @ LAL,L
42024,IND,Indiana Pacers,0042400132,2025-04-22,IND vs. MIL,W
42024,LAL,Los Angeles Lakers,0042400162,2025-04-22,LAL vs. MIN,W
42024,MIL,Milwaukee Bucks,0042400132,2025-04-22,MIL @ IND,L
42024,MEM,Memphis Grizzlies,0042400142,2025-04-22,MEM @ OKC,L
42024,OKC,Oklahoma City Thunder,0042400142,2025-04-22,OKC vs. MEM,W
42024,CLE,Cleveland Cavaliers,0042400102,2025-04-23,CLE vs. MIA,W
42024,BOS,Boston Celtics,0042400112,2025-04-23,BOS vs. ORL,W
42024,ORL,Orlando Magic,0042400112,2025-04-23,ORL @ BOS,L
42024,MIA,Miami Heat,0042400102,2025-04-23,MIA @ CLE,L
42024,HOU,Houston Rockets,0042400152,2025-04-23,HOU vs. GSW,W
42024,GSW,Golden State Warriors,0042400152,2025-04-23,GSW @ HOU,L
42024,DEN,Denver Nuggets,0042400173,2025-04-24,DEN @ LAC,L
42024,DET,Detroit Pistons,0042400123,2025-04-24,DET vs. NYK,L
42024,LAC,LA Clippers,0042400173,2025-04-24,LAC vs. DEN,W
42024,MEM,Memphis Grizzlies,0042400143,2025-04-24,MEM vs. OKC,L
42024,OKC,Oklahoma City Thunder,0042400143,2025-04-24,OKC @ MEM,W
42024,NYK,New York Knicks,0042400123,2025-04-24,NYK @ DET,W
42024,MIN,Minnesota Timberwolves,0042400163,2025-04-25,MIN vs. LAL,W
42024,IND,Indiana Pacers,0042400133,2025-04-25,IND @ MIL,L
42024,LAL,Los Angeles Lakers,0042400163,2025-04-25,LAL @ MIN,L
42024,BOS,Boston Celtics,0042400113,2025-04-25,BOS @ ORL,L
42024,MIL,Milwaukee Bucks,0042400133,2025-04-25,MIL vs. IND,W
42024,ORL,Orlando Magic,0042400113,2025-04-25,ORL vs. BOS,W
42024,DEN,Denver Nuggets,0042400174,2025-04-26,DEN @ LAC,W
42024,CLE,Cleveland Cavaliers,0042400103,2025-04-26,CLE @ MIA,W
42024,MIA,Miami Heat,0042400103,2025-04-26,MIA vs. CLE,L
42024,LAC,LA Clippers,0042400174,2025-04-26,LAC vs. DEN,L
42024,HOU,Houston Rockets,0042400153,2025-04-26,HOU @ GSW,L
42024,GSW,Golden State Warriors,0042400153,2025-04-26,GSW vs. HOU,W
42024,MEM,Memphis Grizzlies,0042400144,2025-04-26,MEM vs. OKC,L
42024,OKC,Oklahoma City Thunder,0042400144,2025-04-26,OKC @ MEM,W
42024,MIN,Minnesota Timberwolves,0042400164,2025-04-27,MIN vs. LAL,W
42024,IND,Indiana Pacers,0042400134,2025-04-27,IND @ MIL,W
42024,LAL,Los Angeles Lakers,0042400164,2025-04-27,LAL @ MIN,L
42024,DET,Detroit Pistons,0042400124,2025-04-27,DET vs. NYK,L
42024,BOS,Boston Celtics,0042400114,2025-04-27,BOS @ ORL,W
42024,MIL,Milwaukee Bucks,0042400134,2025-04-27,MIL vs. IND,L
42024,ORL,Orlando Magic,0042400114,2025-04-27,ORL vs. BOS,L
42024,NYK,New York Knicks,0042400124,2025-04-27,NYK @ DET,W
42024,CLE,Cleveland Cavaliers,0042400104,2025-04-28,CLE @ MIA,W
42024,MIA,Miami Heat,0042400104,2025-04-28,MIA vs. CLE,L
42024,HOU,Houston Rockets,0042400154,2025-04-28,HOU @ GSW,L
42024,GSW,Golden State Warriors,0042400154,2025-04-28,GSW vs. HOU,W
42024,DEN,Denver Nuggets,0042400175,2025-04-29,DEN vs. LAC,W
42024,IND,Indiana Pacers,0042400135,2025-04-29,IND vs. MIL,W
42024,DET,Detroit Pistons,0042400125,2025-04-29,DET @ NYK,W
42024,BOS,Boston Celtics,0042400115,2025-04-29,BOS vs. ORL,W
42024,MIL,Milwaukee Bucks,0042400135,2025-04-29,MIL @ IND,L
42024,ORL,Orlando Magic,0042400115,2025-04-29,ORL @ BOS,L
42024,LAC,LA Clippers,0042400175,2025-04-29,LAC @ DEN,L
42024,NYK,New York Knicks,0042400125,2025-04-29,NYK vs. DET,L
42024,MIN,Minnesota Timberwolves,0042400165,2025-04-30,MIN @ LAL,W
42024,LAL,Los Angeles Lakers,0042400165,2025-04-30,LAL vs. MIN,L
42024,HOU,Houston Rockets,0042400155,2025-04-30,HOU vs. GSW,W
42024,GSW,Golden State Warriors,0042400155,2025-04-30,GSW @ HOU,L
42024,DEN,Denver Nuggets,0042400176,2025-05-01,DEN @ LAC,L
42024,DET,Detroit Pistons,0042400126,2025-05-01,DET vs. NYK,L
42024,LAC,LA Clippers,0042400176,2025-05-01,LAC vs. DEN,W
42024,NYK,New York Knicks,0042400126,2025-05-01,NYK @ DET,W
42024,HOU,Houston Rockets,0042400156,2025-05-02,HOU @ GSW,W
42024,GSW,Golden State Warriors,0042400156,2025-05-02,GSW vs. HOU,L
42024,DEN,Denver Nuggets,0042400177,2025-05-03,DEN vs. LAC,W
42024,LAC,LA Clippers,0042400177,2025-05-03,LAC @ DEN,L
42024,CLE,Cleveland Cavaliers,0042400201,2025-05-04,CLE vs. IND,L
42024,IND,Indiana Pacers,0042400201,2025-05-04,IND @ CLE,W
42024,HOU,Houston Rockets,0042400157,2025-05-04,HOU vs. GSW,L
42024,GSW,Golden State Warriors,0042400157,2025-05-04,GSW @ HOU,W
42024,BOS,Boston Celtics,0042400211,2025-05-05,BOS vs. NYK,L
42024,NYK,New York Knicks,0042400211,2025-05-05,NYK @ BOS,W
42024,OKC,Oklahoma City Thunder,0042400221,2025-05-05,OKC vs. DEN,L
42024,DEN,Denver Nuggets,0042400221,2025-05-05,DEN @ OKC,W
42024,GSW,Golden State Warriors,0042400231,2025-05-06,GSW @ MIN,W
42024,CLE,Cleveland Cavaliers,0042400202,2025-05-06,CLE vs. IND,L
42024,IND,Indiana Pacers,0042400202,2025-05-06,IND @ CLE,W
42024,MIN,Minnesota Timberwolves,0042400231,2025-05-06,MIN vs. GSW,L
42024,BOS,Boston Celtics,0042400212,2025-05-07,BOS vs. NYK,L
42024,NYK,New York Knicks,0042400212,2025-05-07,NYK @ BOS,W
42024,OKC,Oklahoma City Thunder,0042400222,2025-05-07,OKC vs. DEN,W
42024,DEN,Denver Nuggets,0042400222,2025-05-07,DEN @ OKC,L
42024,GSW,Golden State Warriors,0042400232,2025-05-08,GSW @ MIN,L
42024,MIN,Minnesota Timberwolves,0042400232,2025-05-08,MIN vs. GSW,W
42024,CLE,Cleveland Cavaliers,0042400203,2025-05-09,CLE @ IND,W
42024,IND,Indiana Pacers,0042400203,2025-05-09,IND vs. CLE,L
42024,OKC,Oklahoma City Thunder,0042400223,2025-05-09,OKC @ DEN,L
42024,DEN,Denver Nuggets,0042400223,2025-05-09,DEN vs. OKC,W
