SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
42021,MEM,Memphis Grizzlies,0042100151,2022-04-16,MEM vs. MIN,L
42021,TOR,Toronto Raptors,0042100131,2022-04-16,TOR @ PHI,L
42021,UTA,Utah Jazz,0042100171,2022-04-16,UTA @ DAL,W
42021,GSW,Golden State Warriors,0042100161,2022-04-16,GSW vs. DEN,W
42021,DEN,Denver Nuggets,0042100161,2022-04-16,DEN @ GSW,L
42021,PHI,Philadelphia 76ers,0042100131,2022-04-16,PHI vs. TOR,W
42021,DAL,Dallas Mavericks,0042100171,2022-04-16,DAL vs. UTA,L
42021,MIN,Minnesota Timberwolves,0042100151,2022-04-16,MIN @ MEM,W
42021,ATL,Atlanta Hawks,0042100101,2022-04-17,ATL @ MIA,L
42021,CHI,Chicago Bulls,0042100121,2022-04-17,CHI @ MIL,L
42021,BOS,Boston Celtics,0042100111,2022-04-17,BOS vs. BKN,W
42021,NOP,New Orleans Pelicans,0042100141,2022-04-17,NOP @ PHX,L
42021,MIA,Miami Heat,0042100101,2022-04-17,MIA vs. ATL,W
42021,BKN,Brooklyn Nets,0042100111,2022-04-17,BKN @ BOS,L
42021,PHX,Phoenix Suns,0042100141,2022-04-17,PHX vs. NOP,W
42021,MIL,Milwaukee Bucks,0042100121,2022-04-17,MIL vs. CHI,W
42021,TOR,Toronto Raptors,0042100132,2022-04-18,TOR @ PHI,L
42021,UTA,Utah Jazz,0042100172,2022-04-18,UTA @ DAL,L
42021,GSW,Golden State Warriors,0042100162,2022-04-18,GSW vs. DEN,W
42021,DEN,Denver Nuggets,0042100162,2022-04-18,DEN @ GSW,L
42021,PHI,Philadelphia 76ers,0042100132,2022-04-18,PHI vs. TOR,W
42021,DAL,Dallas Mavericks,0042100172,2022-04-18,DAL vs. UTA,W
42021,ATL,Atlanta Hawks,0042100102,2022-04-19,ATL @ MIA,L
42021,MEM,Memphis Grizzlies,0042100152,2022-04-19,MEM vs. MIN,W
42021,NOP,New Orleans Pelicans,0042100142,2022-04-19,NOP @ PHX,W
42021,MIA,Miami Heat,0042100102,2022-04-19,MIA vs. ATL,W
42021,PHX,Phoenix Suns,0042100142,2022-04-19,PHX vs. NOP,L
42021,MIN,Minnesota Timberwolves,0042100152,2022-04-19,MIN @ MEM,L
42021,CHI,Chicago Bulls,0042100122,2022-04-20,CHI @ MIL,W
42021,BOS,Boston Celtics,0042100112,2022-04-20,BOS vs. BKN,W
42021,TOR,Toronto Raptors,0042100133,2022-04-20,TOR vs. PHI,L
42021,BKN,Brooklyn Nets,0042100112,2022-04-20,BKN @ BOS,L
42021,MIL,Milwaukee Bucks,0042100122,2022-04-20,MIL vs. CHI,L
42021,PHI,Philadelphia 76ers,0042100133,2022-04-20,PHI @ TOR,W
42021,MEM,Memphis Grizzlies,0042100153,2022-04-21,MEM @ MIN,W
42021,UTA,Utah Jazz,0042100173,2022-04-21,UTA vs. DAL,L
42021,GSW,Golden State Warriors,0042100163,2022-04-21,GSW @ DEN,W
42021,DEN,Denver Nuggets,0042100163,2022-04-21,DEN vs. GSW,L
42021,DAL,Dallas Mavericks,0042100173,2022-04-21,DAL @ UTA,W
42021,MIN,Minnesota Timberwolves,0042100153,2022-04-21,MIN vs. MEM,L
