SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
22020,LAC,LA Clippers,0022000002,2020-12-22,LAC @ LAL,W
22020,GSW,Golden State Warriors,0022000001,2020-12-22,GSW @ BKN,L
22020,BKN,Brooklyn Nets,0022000001,2020-12-22,BKN vs. GSW,W
22020,LAL,Los Angeles Lakers,0022000002,2020-12-22,LAL vs. LAC,L
22020,ORL,Orlando Magic,0022000012,2020-12-23,ORL vs. MIA,W
22020,BOS,Boston Celtics,0022000003,2020-12-23,BOS vs. MIL,W
22020,DET,Detroit Pistons,0022000018,2020-12-23,DET @ MIN,L
22020,IND,Indiana Pacers,0022000011,2020-12-23,IND vs. NYK,W
22020,MIA,Miami Heat,0022000012,2020-12-23,MIA @ ORL,L
22020,NYK,New York Knicks,0022000011,2020-12-23,NYK @ IND,L
22020,WAS,Washington Wizards,0022000013,2020-12-23,WAS @ PHI,L
22020,DAL,Dallas Mavericks,0022000004,2020-12-23,DAL @ PHX,L
22020,UTA,Utah Jazz,0022000020,2020-12-23,UTA @ POR,W
22020,DEN,Denver Nuggets,0022000019,2020-12-23,DEN vs. SAC,L
22020,MEM,Memphis Grizzlies,0022000017,2020-12-23,MEM vs. SAS,L
22020,CHI,Chicago Bulls,0022000015,2020-12-23,CHI vs. ATL,L
22020,MIL,Milwaukee Bucks,0022000003,2020-12-23,MIL @ BOS,L
22020,CHA,Charlotte Hornets,0022000010,2020-12-23,CHA @ CLE,L
22020,TOR,Toronto Raptors,0022000014,2020-12-23,TOR vs. NOP,L
22020,ATL,Atlanta Hawks,0022000015,2020-12-23,ATL @ CHI,W
22020,PHX,Phoenix Suns,0022000004,2020-12-23,PHX vs. DAL,W
22020,SAC,Sacramento Kings,0022000019,2020-12-23,SAC @ DEN,W
22020,NOP,New Orleans Pelicans,0022000014,2020-12-23,NOP @ TOR,W
22020,POR,Portland Trail Blazers,0022000020,2020-12-23,POR vs. UTA,L
22020,SAS,San Antonio Spurs,0022000017,2020-12-23,SAS @ MEM,W
22020,PHI,Philadelphia 76ers,0022000013,2020-12-23,PHI vs. WAS,W
22020,MIN,Minnesota Timberwolves,0022000018,2020-12-23,MIN vs. DET,W
22020,CLE,Cleveland Cavaliers,0022000010,2020-12-23,CLE vs. CHA,W
22020,DAL,Dallas Mavericks,0022000008,2020-12-25,DAL @ LAL,L
22020,NOP,New Orleans Pelicans,0022000005,2020-12-25,NOP @ MIA,L
22020,GSW,Golden State Warriors,0022000006,2020-12-25,GSW @ MIL,L
22020,BOS,Boston Celtics,0022000007,2020-12-25,BOS vs. BKN,L
22020,BKN,Brooklyn Nets,0022000007,2020-12-25,BKN @ BOS,W
22020,MIA,Miami Heat,0022000005,2020-12-25,MIA vs. NOP,W
22020,LAL,Los Angeles Lakers,0022000008,2020-12-25,LAL vs. DAL,W
22020,LAC,LA Clippers,0022000009,2020-12-25,LAC @ DEN,W
22020,MIL,Milwaukee Bucks,0022000006,2020-12-25,MIL vs. GSW,W
22020,DEN,Denver Nuggets,0022000009,2020-12-25,DEN vs. LAC,L
22020,UTA,Utah Jazz,0022000028,2020-12-26,UTA vs. MIN,L
22020,PHI,Philadelphia 76ers,0022000025,2020-12-26,PHI @ NYK,W
22020,WAS,Washington Wizards,0022000024,2020-12-26,WAS vs. ORL,L
22020,CHI,Chicago Bulls,0022000026,2020-12-26,CHI vs. IND,L
22020,NYK,New York Knicks,0022000025,2020-12-26,NYK vs. PHI,L
22020,SAC,Sacramento Kings,0022000030,2020-12-26,SAC vs. PHX,W
22020,HOU,Houston Rockets,0022000029,2020-12-26,HOU @ POR,L
22020,PHX,Phoenix Suns,0022000030,2020-12-26,PHX @ SAC,L
22020,TOR,Toronto Raptors,0022000027,2020-12-26,TOR @ SAS,L
22020,MEM,Memphis Grizzlies,0022000021,2020-12-26,MEM vs. ATL,L
22020,DET,Detroit Pistons,0022000023,2020-12-26,DET vs. CLE,L
22020,IND,Indiana Pacers,0022000026,2020-12-26,IND @ CHI,W
22020,POR,Portland Trail Blazers,0022000029,2020-12-26,POR vs. HOU,W
22020,CHA,Charlotte Hornets,0022000022,2020-12-26,CHA vs. OKC,L
22020,SAS,San Antonio Spurs,0022000027,2020-12-26,SAS vs. TOR,W
22020,MIN,Minnesota Timberwolves,0022000028,2020-12-26,MIN @ UTA,W
22020,ATL,Atlanta Hawks,0022000021,2020-12-26,ATL @ MEM,W
22020,ORL,Orlando Magic,0022000024,2020-12-26,ORL @ WAS,W
22020,CLE,Cleveland Cavaliers,0022000023,2020-12-26,CLE @ DET,W
22020,OKC,Oklahoma City Thunder,0022000022,2020-12-26,OKC @ CHA,W
22020,MIN,Minnesota Timberwolves,0022000040,2020-12-27,MIN @ LAL,L
22020,NYK,New York Knicks,0022000036,2020-12-27,NYK vs. MIL,W
22020,LAL,Los Angeles Lakers,0022000040,2020-12-27,LAL vs. MIN,W
22020,CHA,Charlotte Hornets,0022000032,2020-12-27,CHA vs. BKN,W
22020,MIL,Milwaukee Bucks,0022000036,2020-12-27,MIL @ NYK,L
22020,WAS,Washington Wizards,0022000033,2020-12-27,WAS vs. ORL,L
22020,BOS,Boston Celtics,0022000037,2020-12-27,BOS @ IND,L
22020,CLE,Cleveland Cavaliers,0022000035,2020-12-27,CLE vs. PHI,W
