SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
22025,OKC,Oklahoma City Thunder,0022500001,2025-10-21,OKC vs. HOU,W
22025,GSW,Golden State Warriors,0022500002,2025-10-21,GSW @ LAL,W
22025,HOU,Houston Rockets,0022500001,2025-10-21,HOU @ OKC,L
22025,LAL,Los Angeles Lakers,0022500002,2025-10-21,LAL vs. GSW,L
22025,MIL,Milwaukee Bucks,0022500086,2025-10-22,MIL vs. WAS,W
22025,MIN,Minnesota Timberwolves,0022500089,2025-10-22,MIN @ POR,W
22025,BKN,Brooklyn Nets,0022500080,2025-10-22,BKN @ CHA,L
22025,NYK,New York Knicks,0022500003,2025-10-22,NYK vs. CLE,W
22025,ORL,Orlando Magic,0022500081,2025-10-22,ORL vs. MIA,W
22025,PHI,Philadelphia 76ers,0022500083,2025-10-22,PHI @ BOS,W
22025,PHX,Phoenix Suns,0022500088,2025-10-22,PHX vs. SAC,W
22025,POR,Portland Trail Blazers,0022500089,2025-10-22,POR vs. MIN,L
22025,SAC,Sacramento Kings,0022500088,2025-10-22,SAC @ PHX,L
22025,SAS,San Antonio Spurs,0022500004,2025-10-22,SAS @ DAL,W
22025,TOR,Toronto Raptors,0022500082,2025-10-22,TOR @ ATL,W
22025,ATL,Atlanta Hawks,0022500082,2025-10-22,ATL vs. TOR,L
22025,BOS,Boston Celtics,0022500083,2025-10-22,BOS vs. PHI,L
22025,CLE,Cleveland Cavaliers,0022500003,2025-10-22,CLE @ NYK,L
22025,NOP,New Orleans Pelicans,0022500085,2025-10-22,NOP @ MEM,L
22025,CHI,Chicago Bulls,0022500084,2025-10-22,CHI vs. DET,W
22025,DAL,Dallas Mavericks,0022500004,2025-10-22,DAL vs. SAS,L
22025,LAC,LA Clippers,0022500087,2025-10-22,LAC @ UTA,L
22025,MIA,Miami Heat,0022500081,2025-10-22,MIA @ ORL,L
22025,UTA,Utah Jazz,0022500087,2025-10-22,UTA vs. LAC,W
22025,MEM,Memphis Grizzlies,0022500085,2025-10-22,MEM vs. NOP,W
22025,WAS,Washington Wizards,0022500086,2025-10-22,WAS @ MIL,L
22025,DET,Detroit Pistons,0022500084,2025-10-22,DET @ CHI,L
22025,CHA,Charlotte Hornets,0022500080,2025-10-22,CHA vs. BKN,W
22025,IND,Indiana Pacers,0022500005,2025-10-23,IND vs. OKC,L
22025,OKC,Oklahoma City Thunder,0022500005,2025-10-23,OKC @ IND,W
22025,DEN,Denver Nuggets,0022500006,2025-10-23,DEN @ GSW,L
22025,GSW,Golden State Warriors,0022500006,2025-10-23,GSW vs. DEN,W
22025,MIL,Milwaukee Bucks,0022500092,2025-10-24,MIL @ TOR,W
22025,MIN,Minnesota Timberwolves,0022500019,2025-10-24,MIN @ LAL,L
22025,BKN,Brooklyn Nets,0022500091,2025-10-24,BKN vs. CLE,L
22025,NYK,New York Knicks,0022500018,2025-10-24,NYK vs. BOS,W
22025,ORL,Orlando Magic,0022500090,2025-10-24,ORL vs. ATL,L
22025,PHX,Phoenix Suns,0022500099,2025-10-24,PHX @ LAC,L
22025,POR,Portland Trail Blazers,0022500097,2025-10-24,POR vs. GSW,W
22025,SAC,Sacramento Kings,0022500098,2025-10-24,SAC vs. UTA,W
22025,SAS,San Antonio Spurs,0022500095,2025-10-24,SAS @ NOP,W
22025,TOR,Toronto Raptors,0022500092,2025-10-24,TOR vs. MIL,L
22025,ATL,Atlanta Hawks,0022500090,2025-10-24,ATL @ ORL,W
22025,BOS,Boston Celtics,0022500018,2025-10-24,BOS @ NYK,L
22025,CLE,Cleveland Cavaliers,0022500091,2025-10-24,CLE @ BKN,W
22025,NOP,New Orleans Pelicans,0022500095,2025-10-24,NOP vs. SAS,L
22025,DAL,Dallas Mavericks,0022500096,2025-10-24,DAL vs. WAS,L
22025,GSW,Golden State Warriors,0022500097,2025-10-24,GSW @ POR,L
22025,HOU,Houston Rockets,0022500093,2025-10-24,HOU vs. DET,L
22025,LAC,LA Clippers,0022500099,2025-10-24,LAC vs. PHX,W
22025,LAL,Los Angeles Lakers,0022500019,2025-10-24,LAL vs. MIN,W
22025,MIA,Miami Heat,0022500094,2025-10-24,MIA @ MEM,W
22025,UTA,Utah Jazz,0022500098,2025-10-24,UTA @ SAC,L
22025,MEM,Memphis Grizzlies,0022500094,2025-10-24,MEM vs. MIA,L
22025,WAS,Washington Wizards,0022500096,2025-10-24,WAS @ DAL,W
22025,DET,Detroit Pistons,0022500093,2025-10-24,DET @ HOU,W
22025,ORL,Orlando Magic,0022500100,2025-10-25,ORL vs. CHI,L
22025,IND,Indiana Pacers,0022500103,2025-10-25,IND @ MEM,L
22025,PHI,Philadelphia 76ers,0022500102,2025-10-25,PHI vs. CHA,W
22025,PHX,Phoenix Suns,0022500104,2025-10-25,PHX @ DEN,L
22025,OKC,Oklahoma City Thunder,0022500101,2025-10-25,OKC @ ATL,W
22025,ATL,Atlanta Hawks,0022500101,2025-10-25,ATL vs. OKC,L
22025,CHI,Chicago Bulls,0022500100,2025-10-25,CHI @ ORL,W
22025,DEN,Denver Nuggets,0022500104,2025-10-25,DEN vs. PHX,W
22025,MEM,Memphis Grizzlies,0022500103,2025-10-25,MEM vs. IND,W
22025,CHA,Charlotte Hornets,0022500102,2025-10-25,CHA @ PHI,L
22025,MIL,Milwaukee Bucks,0022500107,2025-10-26,MIL @ CLE,L
22025,MIN,Minnesota Timberwolves,0022500110,2025-10-26,MIN vs. IND,W
22025,BKN,Brooklyn Nets,0022500105,2025-10-26,BKN @ SAS,L
22025,NYK,New York Knicks,0022500108,2025-10-26,NYK @ MIA,L
22025,IND,Indiana Pacers,0022500110,2025-10-26,IND @ MIN,L
22025,POR,Portland Trail Blazers,0022500112,2025-10-26,POR @ LAC,L
22025,SAC,Sacramento Kings,0022500113,2025-10-26,SAC vs. LAL,L
22025,SAS,San Antonio Spurs,0022500105,2025-10-26,SAS vs. BKN,W
22025,TOR,Toronto Raptors,0022500111,2025-10-26,TOR @ DAL,L
22025,BOS,Boston Celtics,0022500106,2025-10-26,BOS @ DET,L
22025,CLE,Cleveland Cavaliers,0022500107,2025-10-26,CLE vs. MIL,W
22025,DAL,Dallas Mavericks,0022500111,2025-10-26,DAL vs. TOR,W
22025,LAC,LA Clippers,0022500112,2025-10-26,LAC vs. POR,W
22025,LAL,Los Angeles Lakers,0022500113,2025-10-26,LAL @ SAC,W
22025,MIA,Miami Heat,0022500108,2025-10-26,MIA vs. NYK,W
22025,WAS,Washington Wizards,0022500109,2025-10-26,WAS vs. CHA,L
22025,DET,Detroit Pistons,0022500106,2025-10-26,DET vs. BOS,W
22025,CHA,Charlotte Hornets,0022500109,2025-10-26,CHA @ WAS,W
22025,MIN,Minnesota Timberwolves,0022500008,2025-10-27,MIN vs. DEN,L
22025,BKN,Brooklyn Nets,0022500116,2025-10-27,BKN @ HOU,L
22025,ORL,Orlando Magic,0022500114,2025-10-27,ORL @ PHI,L
22025,PHI,Philadelphia 76ers,0022500114,2025-10-27,PHI vs. ORL,W
22025,PHX,Phoenix Suns,0022500120,2025-10-27,PHX @ UTA,L
22025,POR,Portland Trail Blazers,0022500122,2025-10-27,POR @ LAL,W
22025,SAS,San Antonio Spurs,0022500118,2025-10-27,SAS vs. TOR,W
22025,OKC,Oklahoma City Thunder,0022500119,2025-10-27,OKC @ DAL,W
22025,TOR,Toronto Raptors,0022500118,2025-10-27,TOR @ SAS,L
22025,ATL,Atlanta Hawks,0022500115,2025-10-27,ATL @ CHI,L
22025,BOS,Boston Celtics,0022500117,2025-10-27,BOS @ NOP,W
22025,CLE,Cleveland Cavaliers,0022500007,2025-10-27,CLE @ DET,W
22025,NOP,New Orleans Pelicans,0022500117,2025-10-27,NOP vs. BOS,L
22025,CHI,Chicago Bulls,0022500115,2025-10-27,CHI vs. ATL,W
22025,DAL,Dallas Mavericks,0022500119,2025-10-27,DAL vs. OKC,L
22025,DEN,Denver Nuggets,0022500008,2025-10-27,DEN @ MIN,W
22025,GSW,Golden State Warriors,0022500121,2025-10-27,GSW vs. MEM,W
22025,HOU,Houston Rockets,0022500116,2025-10-27,HOU vs. BKN,W
22025,LAL,Los Angeles Lakers,0022500122,2025-10-27,LAL vs. POR,L
22025,UTA,Utah Jazz,0022500120,2025-10-27,UTA vs. PHX,W
22025,MEM,Memphis Grizzlies,0022500121,2025-10-27,MEM @ GSW,L
22025,DET,Detroit Pistons,0022500007,2025-10-27,DET vs. CLE,L
22025,MIL,Milwaukee Bucks,0022500125,2025-10-28,MIL vs. NYK,W
