SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
42020,LAC,LA Clippers,0042000171,2021-05-22,LAC vs. DAL,L
42020,MIA,Miami Heat,0042000121,2021-05-22,MIA @ MIL,L
42020,MIL,Milwaukee Bucks,0042000121,2021-05-22,MIL vs. MIA,W
42020,BKN,Brooklyn Nets,0042000111,2021-05-22,BKN vs. BOS,W
42020,POR,Portland Trail Blazers,0042000161,2021-05-22,POR @ DEN,W
42020,BOS,Boston Celtics,0042000111,2021-05-22,BOS @ BKN,L
42020,DAL,Dallas Mavericks,0042000171,2021-05-22,DAL @ LAC,W
42020,DEN,Denver Nuggets,0042000161,2021-05-22,DEN vs. POR,L
42020,LAL,Los Angeles Lakers,0042000151,2021-05-23,LAL @ PHX,L
42020,NYK,New York Knicks,0042000131,2021-05-23,NYK vs. ATL,L
42020,PHI,Philadelphia 76ers,0042000101,2021-05-23,PHI vs. WAS,W
42020,PHX,Phoenix Suns,0042000151,2021-05-23,PHX vs. LAL,W
42020,ATL,Atlanta Hawks,0042000131,2021-05-23,ATL @ NYK,W
42020,UTA,Utah Jazz,0042000141,2021-05-23,UTA vs. MEM,L
42020,MEM,Memphis Grizzlies,0042000141,2021-05-23,MEM @ UTA,W
42020,WAS,Washington Wizards,0042000101,2021-05-23,WAS @ PHI,L
42020,MIA,Miami Heat,0042000122,2021-05-24,MIA @ MIL,L
42020,MIL,Milwaukee Bucks,0042000122,2021-05-24,MIL vs. MIA,W
42020,POR,Portland Trail Blazers,0042000162,2021-05-24,POR @ DEN,L
42020,DEN,Denver Nuggets,0042000162,2021-05-24,DEN vs. POR,W
42020,LAC,LA Clippers,0042000172,2021-05-25,LAC vs. DAL,L
42020,LAL,Los Angeles Lakers,0042000152,2021-05-25,LAL @ PHX,W
42020,BKN,Brooklyn Nets,0042000112,2021-05-25,BKN vs. BOS,W
42020,PHX,Phoenix Suns,0042000152,2021-05-25,PHX vs. LAL,L
42020,BOS,Boston Celtics,0042000112,2021-05-25,BOS @ BKN,L
42020,DAL,Dallas Mavericks,0042000172,2021-05-25,DAL @ LAC,W
42020,NYK,New York Knicks,0042000132,2021-05-26,NYK vs. ATL,W
42020,PHI,Philadelphia 76ers,0042000102,2021-05-26,PHI vs. WAS,W
42020,ATL,Atlanta Hawks,0042000132,2021-05-26,ATL @ NYK,L
42020,UTA,Utah Jazz,0042000142,2021-05-26,UTA vs. MEM,W
42020,MEM,Memphis Grizzlies,0042000142,2021-05-26,MEM @ UTA,L
42020,WAS,Washington Wizards,0042000102,2021-05-26,WAS @ PHI,L
42020,LAL,Los Angeles Lakers,0042000153,2021-05-27,LAL vs. PHX,W
42020,MIA,Miami Heat,0042000123,2021-05-27,MIA vs. MIL,L
42020,MIL,Milwaukee Bucks,0042000123,2021-05-27,MIL @ MIA,W
42020,PHX,Phoenix Suns,0042000153,2021-05-27,PHX @ LAL,L
42020,POR,Portland Trail Blazers,0042000163,2021-05-27,POR vs. DEN,L
42020,DEN,Denver Nuggets,0042000163,2021-05-27,DEN @ POR,W
42020,LAC,LA Clippers,0042000173,2021-05-28,LAC @ DAL,W
42020,BKN,Brooklyn Nets,0042000113,2021-05-28,BKN @ BOS,L
42020,NYK,New York Knicks,0042000133,2021-05-28,NYK @ ATL,L
42020,ATL,Atlanta Hawks,0042000133,2021-05-28,ATL vs. NYK,W
42020,BOS,Boston Celtics,0042000113,2021-05-28,BOS vs. BKN,W
42020,DAL,Dallas Mavericks,0042000173,2021-05-28,DAL vs. LAC,L
42020,MIA,Miami Heat,0042000124,2021-05-29,MIA vs. MIL,L
42020,MIL,Milwaukee Bucks,0042000124,2021-05-29,MIL @ MIA,W
42020,PHI,Philadelphia 76ers,0042000103,2021-05-29,PHI @ WAS,W
42020,POR,Portland Trail Blazers,0042000164,2021-05-29,POR vs. DEN,W
42020,DEN,Denver Nuggets,0042000164,2021-05-29,DEN @ POR,L
42020,UTA,Utah Jazz,0042000143,2021-05-29,UTA @ MEM,W
42020,MEM,Memphis Grizzlies,0042000143,2021-05-29,MEM vs. UTA,L
42020,WAS,Washington Wizards,0042000103,2021-05-29,WAS vs. PHI,L
42020,LAC,LA Clippers,0042000174,2021-05-30,LAC @ DAL,W
42020,LAL,Los Angeles Lakers,0042000154,2021-05-30,LAL vs. PHX,L
42020,BKN,Brooklyn Nets,0042000114,2021-05-30,BKN @ BOS,W
42020,NYK,New York Knicks,0042000134,2021-05-30,NYK @ ATL,L
42020,PHX,Phoenix Suns,0042000154,2021-05-30,PHX @ LAL,W
42020,ATL,Atlanta Hawks,0042000134,2021-05-30,ATL vs. NYK,W
42020,BOS,Boston Celtics,0042000114,2021-05-30,BOS vs. BKN,L
42020,DAL,Dallas Mavericks,0042000174,2021-05-30,DAL vs. LAC,L
42020,PHI,Philadelphia 76ers,0042000104,2021-05-31,PHI @ WAS,L
42020,UTA,Utah Jazz,0042000144,2021-05-31,UTA @ MEM,W
42020,MEM,Memphis Grizzlies,0042000144,2021-05-31,MEM vs. UTA,L
42020,WAS,Washington Wizards,0042000104,2021-05-31,WAS vs. PHI,W
42020,LAL,Los Angeles Lakers,0042000155,2021-06-01,LAL @ PHX,L
42020,BKN,Brooklyn Nets,0042000115,2021-06-01,BKN vs. BOS,W
42020,PHX,Phoenix Suns,0042000155,2021-06-01,PHX vs. LAL,W
42020,POR,Portland Trail Blazers,0042000165,2021-06-01,POR @ DEN,L
42020,BOS,Boston Celtics,0042000115,2021-06-01,BOS @ BKN,L
42020,DEN,Denver Nuggets,0042000165,2021-06-01,DEN vs. POR,W
42020,LAC,LA Clippers,0042000175,2021-06-02,LAC vs. DAL,L
42020,NYK,New York Knicks,0042000135,2021-06-02,NYK vs. ATL,L
42020,PHI,Philadelphia 76ers,0042000105,2021-06-02,PHI vs. WAS,W
42020,ATL,Atlanta Hawks,0042000135,2021-06-02,ATL @ NYK,W
42020,DAL,Dallas Mavericks,0042000175,2021-06-02,DAL @ LAC,W
42020,UTA,Utah Jazz,0042000145,2021-06-02,UTA vs. MEM,W
42020,MEM,Memphis Grizzlies,0042000145,2021-06-02,MEM @ UTA,L
42020,WAS,Washington Wizards,0042000105,2021-06-02,WAS @ PHI,L
42020,LAL,Los Angeles Lakers,0042000156,2021-06-03,LAL vs. PHX,L
42020,PHX,Phoenix Suns,0042000156,2021-06-03,PHX @ LAL,W
42020,POR,Portland Trail Blazers,0042000166,2021-06-03,POR vs. DEN,L
42020,DEN,Denver Nuggets,0042000166,2021-06-03,DEN @ POR,W
42020,LAC,LA Clippers,0042000176,2021-06-04,LAC @ DAL,W
42020,DAL,Dallas Mavericks,0042000176,2021-06-04,DAL vs. LAC,L
