SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
52020,CHA,Charlotte Hornets,0052000111,2021-05-18,CHA @ IND,L
52020,WAS,Washington Wizards,0052000101,2021-05-18,WAS @ BOS,L
52020,BOS,Boston Celtics,0052000101,2021-05-18,BOS vs. WAS,W
52020,IND,Indiana Pacers,0052000111,2021-05-18,IND vs. CHA,W
52020,GSW,Golden State Warriors,0052000121,2021-05-19,GSW @ LAL,L
52020,LAL,Los Angeles Lakers,0052000121,2021-05-19,LAL vs. GSW,W
52020,MEM,Memphis Grizzlies,0052000131,2021-05-19,MEM vs. SAS,W
52020,SAS,San Antonio Spurs,0052000131,2021-05-19,SAS @ MEM,L
52020,WAS,Washington Wizards,0052000201,2021-05-20,WAS vs. IND,W
52020,IND,Indiana Pacers,0052000201,2021-05-20,IND @ WAS,L
52020,MEM,Memphis Grizzlies,0052000211,2021-05-21,MEM @ GSW,W
52020,GSW,Golden State Warriors,0052000211,2021-05-21,GSW vs. MEM,L
