SEASON_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL
52023,NOP,New Orleans Pelicans,0052300121,2024-04-16,NOP vs. LAL,L
52023,GSW,Golden State Warriors,0052300131,2024-04-16,GSW @ SAC,L
52023,LAL,Los Angeles Lakers,0052300121,2024-04-16,LAL @ NOP,W
52023,SAC,Sacramento Kings,0052300131,2024-04-16,SAC vs. GSW,W
52023,PHI,Philadelphia 76ers,0052300101,2024-04-17,PHI vs. MIA,W
52023,MIA,Miami Heat,0052300101,2024-04-17,MIA @ PHI,L
52023,CHI,Chicago Bulls,0052300111,2024-04-17,CHI vs. ATL,W
52023,ATL,Atlanta Hawks,0052300111,2024-04-17,ATL @ CHI,L
52023,CHI,Chicago Bulls,0052300201,2024-04-19,CHI @ MIA,L
52023,NOP,New Orleans Pelicans,0052300211,2024-04-19,NOP vs. SAC,W
52023,SAC,Sacramento Kings,0052300211,2024-04-19,SAC @ NOP,L
52023,MIA,Miami Heat,0052300201,2024-04-19,MIA vs. CHI,W
